Date,Narration,Voucher Type,Debit,Credit,Amount,Bank Ledger,Contra Ledger,Balance,Reference
15-10-2025,ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025101416334,Receipt,,15657.73,15657.73,H D F C Bank Jhabua 50200060244460,A,79922.30,UTIBN62025101528735056
16-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025101528735,Receipt,,58295.00,58295.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,138217.30,UTIBN62025101641626907
16-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025101641626,Receipt,,500000.00,500000.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,638217.30,000000000000000
16-10-2025,CASHDEPOSITBY-AMITGANDHI-ALIRAJPU R,Contra,400000.00,,400000.00,H D F C Bank Jhabua 50200060244460,Cash,238217.30,HDFCR52025101673338419
16-10-2025,"RTGSDR-BKID0009813-CHOUDHARY INTERPRISE -NETBANK,MUM-HDFCR52025101673338419-BIL L",Payment,60000.00,,60000.00,H D F C Bank Jhabua 50200060244460,Choudhary Enterprises,178217.30,HDFCN52025101641850793
17-10-2025,"NEFTDR-UTIB0001793-RATNRAJPROVHIJANST OREJOBAT-NETBANK, MUM-HDFCN520251016418 50793-BILL",Receipt,,20885.00,20885.00,H D F C Bank Jhabua 50200060244460,A,199102.30,UTIBN62025101754377203
18-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025101754377,Receipt,,8795.00,8795.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,207897.30,UTIBN62025101867642462
19-10-2025,ACCOUNT-VIRENDRAK,Receipt,,17710.00,17710.00,H D F C Bank Jhabua 50200060244460,A,225607.30,UTIBN62025101980515959
20-10-2025,UMARRATANLAL GANDHI-UTIBN62025101867642,Receipt,,25735.00,25735.00,H D F C Bank Jhabua 50200060244460,A,251342.30,UTIBN62025102091407339
20-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025101980515,Payment,35653.00,,35653.00,H D F C Bank Jhabua 50200060244460,A,215689.30,0000003308775954
21-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025102091407 ACHD-AXISBANK-68F3C1D5DD5AD03C4EC751F,Receipt,,26772.00,26772.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,242461.30,UTIBN62025102102920046
22-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025102102920,Receipt,,118243.00,118243.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,360704.30,UTIBN62025102212885918
23-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025102212885,Receipt,,21170.00,21170.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,381874.30,UTIBN62025102323233324
23-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025102323233,Payment,100000.00,,100000.00,H D F C Bank Jhabua 50200060244460,A,281874.30,0000101773377484
23-10-2025,UPI-SHABBIRBROTHERSPAT-9427807240-1@OK BIZAXIS-NA-101773377484-BILL,Payment,158605.00,,158605.00,H D F C Bank Jhabua 50200060244460,Shabbir Brothers,123269.30,HDFCN52025102352
24-10-2025,"K,MUM-HDFCN52025102352168656-BILL",Receipt,,14000.00,14000.00,H D F C Bank Jhabua 50200060244460,A,137269.30,168656
25-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025102434222,Receipt,,27390.00,27390.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,164659.30,UTIBN62025102434222302
26-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025102545877,Receipt,,7100.00,7100.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,171759.30,UTIBN62025102545877563
26-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025102656112,Payment,91963.00,,91963.00,H D F C Bank Jhabua 50200060244460,A,79796.30,UTIBN62025102656112713
27-10-2025,"NEFTDR-UTIB0001793-RATNRAJPROVHIJANST OREJOBAT-NETBANK, MUM-HDFCN520251026560 98676-BILL",Receipt,,22750.00,22750.00,H D F C Bank Jhabua 50200060244460,A,102546.30,HDFCN52025102656098676
28-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025102765844,Receipt,,70542.56,70542.56,H D F C Bank Jhabua 50200060244460,Phone Pyee,173088.86,UTIBN62025102765844966
29-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025102877285,Receipt,,79394.00,79394.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,252482.86,UTIBN62025102877285677
30-10-2025,ACCOUNT-VIRENDRAK,Receipt,,11554.00,11554.00,H D F C Bank Jhabua 50200060244460,A,264036.86,UTIBN62025103099703841
30-10-2025,UMARRATANLAL GANDHI-UTIBN62025102988207,Payment,200000.00,,200000.00,H D F C Bank Jhabua 50200060244460,A,64036.86,HDFCN52025103063938223
31-10-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025103099703,Receipt,,2670.00,2670.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,66706.86,UTIBN62025103111208507
31-10-2025,"NEFTDR-BKID0009813-CHOUDHARY INTERPRISE -NETBANK,MUM-HDFCN52025103063938223-BIL L",Payment,40000.00,,40000.00,H D F C Bank Jhabua 50200060244460,Choudhary Enterprises,26706.86,HDFCN52025103165151007
01-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025103111208,Receipt,,5640.00,5640.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,32346.86,UTIBN62025110123711631
02-11-2025,"NEFTDR-BKID0009801-SHREEKESHRIYATRADI NGBAG-NETBANK, MUM-HDFCN520251031651510 07-BILL",Receipt,,54579.00,54579.00,H D F C Bank Jhabua 50200060244460,A,86925.86,UTIBN62025110235412955
03-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025110123711,Receipt,,9140.00,9140.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,96065.86,UTIBN62025110345
04-11-2025,ENTAGGREGATORESCROW,Receipt,,3475.00,3475.00,H D F C Bank Jhabua 50200060244460,A,99540.86,250777
05-11-2025,ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025110345250,Receipt,,9005.10,9005.10,H D F C Bank Jhabua 50200060244460,A,108545.96,UTIBN62025110457596617
05-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025110457596,Payment,25226.00,,25226.00,H D F C Bank Jhabua 50200060244460,A,83319.96,UTIBN62025110569683607
06-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025110569683 50200091095120-TPT-BILL-BAJARANGNAMKIN BHANDAR,Receipt,,1890.00,1890.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,85209.96,0000000875866667
06-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025110681191,Receipt,,19200.00,19200.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,104409.96,UTIBN62025110681191412
06-11-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ADHISHA K:STATEBANKOFINDIA,Receipt,,8250.00,8250.00,H D F C Bank Jhabua 50200060244460,A,112659.96,0000000000658215
06-11-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ADHISHAK :STATEBANKOFINDIA,Receipt,,19800.00,19800.00,H D F C Bank Jhabua 50200060244460,A,132459.96,0000000000658211
06-11-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ADHHIKSH AK:STATEBANKOFINDIA,Receipt,,10780.00,10780.00,H D F C Bank Jhabua 50200060244460,A,143239.96,0000000000658210
06-11-2025,CHQDEP-CTSCLG1-ALIRAJPUR:STATEBA NKOFINDIA:STATEBANKOFINDIA,Receipt,,36173.00,36173.00,H D F C Bank Jhabua 50200060244460,A,179412.96,0000000000697756
07-11-2025,CHQDEP-CTSCLG1-ALIRAJPUR:STATEBA NKOFINDIA:STATEBANKOFINDIA,Receipt,,13608.44,13608.44,H D F C Bank Jhabua 50200060244460,A,193021.40,0000000000824340
07-11-2025,ENTAGGREGATORESCROW,Payment,54498.00,,54498.00,H D F C Bank Jhabua 50200060244460,A,138523.40,215412
08-11-2025,ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025110793215 EMI801020320CHQS80102032000911125801 020320,Receipt,,151625.00,151625.00,H D F C Bank Jhabua 50200060244460,A,290148.40,000000000000000
08-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025110808647,Payment,200000.00,,200000.00,H D F C Bank Jhabua 50200060244460,A,90148.40,UTIBN62025110808647486
09-11-2025,"NEFTDR-KKBK0000826-RAJINDUSRIESDAHOD- NETBANK,MUM-HDFCN52025110886572866-BILL",Receipt,,5174.40,5174.40,H D F C Bank Jhabua 50200060244460,A,95322.80,HDFCN52025110886572866
10-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025110920097,Receipt,,2180.00,2180.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,97502.80,UTIBN62025110920097181
11-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025111030210,Receipt,,19380.00,19380.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,116882.80,UTIBN62025111030210174
11-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025111142975 50200054709856-TPT-BILL-AMITVIRENDRAKU MARGANDHI,Payment,40000.00,,40000.00,H D F C Bank Jhabua 50200060244460,Amit Gandhi,76882.80,UTIBN62025111142975766
12-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW,Receipt,,750.00,750.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,77632.80,0000000468238699
13-11-2025,ACCOUNT-VIRENDRAK,Receipt,,6281.00,6281.00,H D F C Bank Jhabua 50200060244460,A,83913.80,UTIBN62025111367575104
14-11-2025,UMARRATANLAL GANDHI-UTIBN62025111255133,Receipt,,33375.50,33375.50,H D F C Bank Jhabua 50200060244460,A,117289.30,UTIBN62025111479447128
14-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025111367575,Payment,80000.00,,80000.00,H D F C Bank Jhabua 50200060244460,A,37289.30,HDFCN52025111498480805
15-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025111479447,Receipt,,3540.00,3540.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,40829.30,UTIBN62025111591049230
16-11-2025,"NEFTDR-UTIB0001793-RATNRAJPROVHIJANST OREJOBAT-NETBANK, MUM-HDFCN520251114984 80805-BILL",Receipt,,10033.00,10033.00,H D F C Bank Jhabua 50200060244460,A,50862.30,UTIBN62025111602330188
17-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025111591049,Receipt,,1700.00,1700.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,52562.30,UTIBN62025111712196001
17-11-2025,50200091095120-TPT-BILL-BAJARANGNAMKIN,Payment,10425.00,,10425.00,H D F C Bank Jhabua 50200060244460,A,42137.30,0000000727299754
18-11-2025,BHANDAR,Receipt,,4332.00,4332.00,H D F C Bank Jhabua 50200060244460,A,46469.30,UTIBN62025111823934207
19-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025111823934,Receipt,,2494.85,2494.85,H D F C Bank Jhabua 50200060244460,Phone Pyee,48964.15,UTIBN62025111935598771
20-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025111935598,Receipt,,122155.00,122155.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,171119.15,UTIBN62025112047294590
20-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025112047294 ACHD-AXISBANK-691D977BBC4115E6F3206DA,Payment,35653.00,,35653.00,H D F C Bank Jhabua 50200060244460,Axis Bank Ltd,135466.15,0000003495750457
20-11-2025,"NEFTDR-BKID0009801-SHYAMSEVBHANDAR BA G-NETBANK,MUM-HDFCN52025112007920052-BI LL",Payment,12600.00,,12600.00,H D F C Bank Jhabua 50200060244460,A,122866.15,HDFCN52025112007920052
20-11-2025,"NEFTDR-UTIB0001793-TARUNTRADERSJOBAT NEW-NETBANK, MUM-HDFCN52025112008170250- BILL",Payment,100000.00,,100000.00,H D F C Bank Jhabua 50200060244460,Tarun Traders Jobat,22866.15,HDFCN52025112008170250
21-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLAL GANDHI-UTIBN62025112158881,Receipt,,4370.00,4370.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,27236.15,UTIBN62025112158881998
21-11-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ADHISHAK,Receipt,,8130.00,8130.00,H D F C Bank Jhabua 50200060244460,A,35366.15,0000000000242900
21-11-2025,BALAKAASRAM:STATEBANKOFINDIA,Receipt,,19700.00,19700.00,H D F C Bank Jhabua 50200060244460,A,55066.15,0000000000242901
21-11-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ASHIKSHA KBALAKAASHRAM:STATEBANKOFINDIA,Receipt,,19015.00,19015.00,H D F C Bank Jhabua 50200060244460,A,74081.15,0000000000242902
21-11-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ADHISHAK BALAKAASTHRAM:STATEBANKOFINDIA VIRENDRAKUMARRATANLALGANDHICR- 5020 0105537405-REKHAPALRECHA,Receipt,,1000000.00,1000000.00,H D F C Bank Jhabua 50200060244460,Adhikshak Balak Aasharam,1074081.15,0000000000000005
22-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN32695996569,Receipt,,247185.70,247185.70,H D F C Bank Jhabua 50200060244460,Phone Pyee,1321266.85,AXNPN32695996569
22-11-2025,"RTGSDR-BKID0009813-CHOUDHARY INTERPRISE -NETBANK,MUM-HDFCR52025112286498731-BIL L SELF-CHQPAID-JOBAT",Contra,500000.00,,500000.00,H D F C Bank Jhabua 50200060244460,Cash,821266.85,HDFCR52025112286498731
24-11-2025,CASHDEPOSITBY-SELF-JOBAT,Contra,700000.00,,700000.00,H D F C Bank Jhabua 50200060244460,Cash,121266.85,0000000000000164
24-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN32920399655,Receipt,,22000.00,22000.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,143266.85,000000000000000
25-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33028631929,Receipt,,8950.00,8950.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,152216.85,AXNPN32920399655
26-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33136855953,Receipt,,3225.00,3225.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,155441.85,AXNPN33028631929
27-11-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KADIWASI:STATEBANKOFINDIA,Receipt,,54505.00,54505.00,H D F C Bank Jhabua 50200060244460,Adhikshak Govt. Adiwasi,209946.85,AXNPN33136855953
27-11-2025,No Description,Receipt,,19500.00,19500.00,H D F C Bank Jhabua 50200060244460,A,229446.85,0000000000697770
28-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM,Receipt,,805.00,805.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,230251.85,AXNPN33245002502
28-11-2025,ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33245002502 SELF-CHQPAID-JOBAT,Contra,50000.00,,50000.00,H D F C Bank Jhabua 50200060244460,Cash,180251.85,0000000000000165
28-11-2025,IMPS-533222172341-AMITVIRENDRAKUMAR-I BKL-XXXXXXXXXXXX1939-MUMMYHDFC,Receipt,,200000.00,200000.00,H D F C Bank Jhabua 50200060244460,A,380251.85,0000533222172341
29-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33353334810,Receipt,,17500.00,17500.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,397751.85,AXNPN33353334810
29-11-2025,"RTGSDR-KKBK0000826-RAJINDUSRIESDAHOD- NETBANK,MUM-HDFCR52025112989054020-BILL",Payment,200000.00,,200000.00,H D F C Bank Jhabua 50200060244460,A,197751.85,HDFCR52025112989054020
29-11-2025,"NEFTDR-BDBL0001230-SHREEPREMTRADERSI NDORE-NETBANK, MUM-HDFCH00639547688-BILL",Payment,145514.00,,145514.00,H D F C Bank Jhabua 50200060244460,Prem Traders Indore,52237.85,HDFCH00639547688
30-11-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33461612276,Receipt,,2440.00,2440.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,54677.85,AXNPN33461612276
01-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33569087265,Receipt,,3614.37,3614.37,H D F C Bank Jhabua 50200060244460,Phone Pyee,58292.22,AXNPN33569087265
02-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33677582869,Receipt,,6635.00,6635.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,64927.22,AXNPN33677582869
03-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33785612303,Receipt,,6590.00,6590.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,71517.22,AXNPN33785612303
03-12-2025,JULSEP25INSTAALERTCHG78SMS031025-CDT,Payment,18.40,,18.40,H D F C Bank Jhabua 50200060244460,A,71498.82,CDT2533537677901
04-12-2025,2533537677901,Receipt,,29539.83,29539.83,H D F C Bank Jhabua 50200060244460,A,101038.65,AXNPN33896632738
05-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33896632738,Receipt,,400.00,400.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,101438.65,AXNPN33902612797
05-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN33902612797,Payment,18720.00,,18720.00,H D F C Bank Jhabua 50200060244460,A,82718.65,HDFCH00653314757
06-12-2025,"NEFTDR-UTIB0001793-RATNRAJPROVHIJANST OREJOBAT-NETBANK, MUM-HDFCH00653314757- BILL",Receipt,,1850.00,1850.00,H D F C Bank Jhabua 50200060244460,A,84568.65,AXNPN34010891374
06-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN34010891374 50200045981636-TPT-PAID-SHREESHANTINATH TRADERS,Receipt,,600000.00,600000.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,684568.65,0000000278422256
07-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN34119466892 EMI801020320CHQS80102032001011225801 020320,Receipt,,15387.00,15387.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,699955.65,AXNPN34119466892
07-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN34227246405,Payment,54498.00,,54498.00,H D F C Bank Jhabua 50200060244460,A,645457.65,000000000000000
08-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW,Receipt,,12935.00,12935.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,658392.65,AXNPN34227246405
09-12-2025,No Description,Receipt,,18075.00,18075.00,H D F C Bank Jhabua 50200060244460,A,676467.65,AXNPN34335875925
09-12-2025,ACCOUNT-VIRENDRAK,Receipt,,280772.00,280772.00,H D F C Bank Jhabua 50200060244460,A,957239.65,0000000840749700
09-12-2025,UMARRATANLALGANDHI-AXNPN34335875925 50200031127073-TPT-PAID-SHRIJAYANTTRAD ERS 50200031127073-TPT-PAID-SHRIJAYANTTRAD ERS 50200045981636-TPT-PQID-SHREESHANTINATH TRADERS SELF-CHQPAID-JOBAT,Receipt,,125800.00,125800.00,H D F C Bank Jhabua 50200060244460,A,1083039.65,0000000840811724
09-12-2025,IMPS-534320376548-BAJRANGNAMKEEN BHANDA RBAGH-HDFC-XXXXXXXXXX5120-BILL,Receipt,,187440.00,187440.00,H D F C Bank Jhabua 50200060244460,BAJRANG NAMKEEN BHANDAR BAGH,1270479.65,0000000841011887
09-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN34444254751,Payment,900000.00,,900000.00,H D F C Bank Jhabua 50200060244460,A,370479.65,0000000000000169
09-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN34553113060,Payment,28895.00,,28895.00,H D F C Bank Jhabua 50200060244460,A,341584.65,0000534320376548
10-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN34661733477,Receipt,,37520.00,37520.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,379104.65,AXNPN34444254751
11-12-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KGOVTADIWASIBALAKSENIORCHB:STATE BANKOFINDIA,Receipt,,49213.87,49213.87,H D F C Bank Jhabua 50200060244460,Adhikshak Govt. Adiwasi,428318.52,AXNPN34553113060
12-12-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHI KAGOVTADIWASIKANYASENIOR:STATE BANK OFINDIA,Receipt,,8040.00,8040.00,H D F C Bank Jhabua 50200060244460,Adhikshak Govt. Adiwasi,436358.52,AXNPN34661733477
12-12-2025,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHI,Receipt,,18260.00,18260.00,H D F C Bank Jhabua 50200060244460,A,454618.52,0000000000697769
12-12-2025,No Description,Receipt,,25275.00,25275.00,H D F C Bank Jhabua 50200060244460,A,479893.52,0000000000824354
12-12-2025,No Description,Receipt,,32673.00,32673.00,H D F C Bank Jhabua 50200060244460,A,512566.52,0000000000824353
13-12-2025,KAGOVT:STATEBANKOFINDIA,Receipt,,10785.00,10785.00,H D F C Bank Jhabua 50200060244460,A,523351.52,AXNPN34771617070
13-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN34771617070,Payment,128991.00,,128991.00,H D F C Bank Jhabua 50200060244460,A,394360.52,HDFCH00673841880
14-12-2025,"NEFTDR-BKID0009801-SHREEKESHRIYATRADI NGBAG-NETBANK, MUM-HDFCH00673841880-BIL L",Receipt,,9235.00,9235.00,H D F C Bank Jhabua 50200060244460,A,403595.52,AXNPN34880672895
15-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN34880672895,Receipt,,6380.00,6380.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,409975.52,AXNPN34988388389
15-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN34988388389 50200031127073-TPT-PAID-SHRIJAYANTTRAD ERS SELF-CHQPAID-JOBAT HGAKP131CA0043559659-MPPASCHIMKS-BILLPAY -50200026202917 HGAKP10AE20043569615-MPPASCHIMKS-BILLPAY -50200026202917,Receipt,,703080.00,703080.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1113055.52,0000000281838027
